Grey,Hits
0,1
1,0.0046142754145641
2,0.00014419610670513
3,0.0041816870944487
4,0.0054794520547949
5,0.0034607065609231
6,0.0036049026676282
7,0.0060562364816154
8,0.0033165104542179
9,0.0062004325883205
10,0.0066330209084359
11,0.0046142754145641
12,0.0030281182408077
13,0.0069214131218461
14,0
15,0.0040374909877436
16,0.0051910598413846
17,0.00086517664023077
18,0.0059120403749102
19,0.010814708002885
20,0.013410237923577
21,0.021773612112474
22,0.029848594087961
23,0.017015140591205
24,0.12862292718097
25,0.0083633741888974
26,0.0099495313626538
27,0.016149963950974
28,0.014996395097333
29,0.016005767844269
30,0.016149963950974
31,0.013554434030282
