Grey,Hits
0,1
1,0.00097254004576669
2,0.00034324942791766
3,0.001029748283753
4,0.00068649885583531
5,0
6,0.0022311212814648
7,0.0030320366132726
8,0.003318077803204
9,0.012929061784898
10,0.03764302059497
11,0.056006864988564
12,0.12946224256294
13,0.047139588100691
14,0.013844393592679
15,0.010240274599543
16,0.0048627002288335
17,0.0021167048054922
18,0.0040617848970256
19,0.0029748283752863
20,0.0024027459954236
21,0.0050915331807786
22,0.003947368421053
23,0.0025743707093824
24,0.0044622425629295
25,0.0049199084668197
26,0.0029176201373001
27,0.008695652173914
28,0.019908466819224
29,0.028775743707097
30,0.10949656750573
31,0.33438215102977
