Grey,Hits
0,1
1,0.0099412562132848
2,0.0031631269769542
3,0.0022593764121102
4,0.0045187528242203
5,0
6,0.0049706281066424
7,0.0063262539539085
8,0.0067781292363305
9,0.0072300045187526
10,0.0081337550835966
11,0.0049706281066424
12,0.0094893809308627
13,0.013556258472661
14,0.0099412562132848
15,0.016719385449615
16,0.017171260732037
17,0.023949389968368
18,0.037957523723451
19,0.043831902394937
20,0.020786262991414
21,0.084500677812921
22,0.068233167645727
23,0.050158156348846
24,0.087211929507453
25,0.069588793492993
26,0.045187528242204
27,0.036150022593763
28,0.049254405784002
29,0.016719385449615
30,0.061003163126975
31,0.020334387708992
