Grey,Hits
0,0.22951225550879
1,0.43154246100519
2,0.026491705867789
3,0.068333745976726
4,0.057439960386234
5,0.020054468927952
6,0.080960633820252
7,0.16291161178509
8,0.078484773458776
9,0.27110670958158
10,0.15746471898985
11,0
12,0.061401336964595
13,0.077989601386481
14,0.014359990096558
15,0.070562020302054
16,0.11091854419411
17,0.036642733349839
18,0.11240406041099
19,0.056944788313939
20,0.017331022530329
21,0.099034414459024
22,0.066353057687546
23,0.070314434265907
24,0.077989601386481
25,0.10175786085665
26,0.10819509779648
27,0.43500866551125
28,0.62564991334487
29,0.6142609556821
30,1
31,0.41049764793266
