Grey,Hits
0,1
1,0.052281368821292
2,0.022813688212927
3,0.034220532319391
4,0.04657794676806
5,0.023764258555133
6,0.023764258555133
7,0.026615969581748
8,0.01615969581749
9,0.010456273764258
10,0.019961977186311
11,0.017110266159695
12,0.023764258555133
13,0.024714828897338
14,0.020912547528517
15,0.04657794676806
16,0.042775665399239
17,0.015209125475285
18,0.023764258555133
19,0.034220532319391
20,0.074144486692014
21,0.042775665399239
22,0.0038022813688212
23,0.011406844106464
24,0.026615969581748
25,0.018060836501901
26,0
27,0.0028517110266159
28,0.0038022813688212
29,0.0028517110266159
30,0.012357414448669
31,0.020912547528517
