Grey,Hits
0,1
1,0.037671232876712
2,0.016267123287671
3,0.026541095890411
4,0.0094178082191781
5,0.0034246575342466
6,0
7,0.0051369863013699
8,0.0017123287671233
9,0.0034246575342466
10,0.0025684931506849
11,0.00085616438356164
12,0.0051369863013699
13,0.0051369863013699
14,0.0051369863013699
15,0.0094178082191781
16,0.011130136986301
17,0.0068493150684932
18,0.0051369863013699
19,0.0068493150684932
20,0.0017123287671233
21,0.0077054794520548
22,0.0025684931506849
23,0.0034246575342466
24,0.011986301369863
25,0.0077054794520548
26,0.0077054794520548
27,0.024828767123288
28,0.04708904109589
29,0.036815068493151
30,0.11130136986301
31,0.18493150684931
