Grey,Hits
0,1
1,0.069897011649501
2,0.048961674826945
3,0.043896673982779
4,0.0030390005065
5,0.0011818335303056
6,0.0021948336991389
7,0.0028701671450278
8,0.0018571669761945
9,0.0062468343744723
10,0.0030390005065
11,0.0027013337835556
12,0.0038831673138612
13,0.0016883336147222
14,0.00033766672294445
15,0.0027013337835556
16,0.0037143339523889
17,0.0018571669761945
18,0.0054026675671112
19,0.02583150430525
20,0.01671450278575
21,0.0047273341212223
22,0.0021948336991389
23,0.017727502954584
24,0.0028701671450278
25,0.0033766672294445
26,0.0016883336147222
27,0.0048961674826945
28,0.0021948336991389
29,0
30,0.0045585007597501
31,0.0050650008441667
