Grey,Hits
0,1
1,0.011770573566083
2,0.013466334164587
3,0.001296758104738
4,0.020448877805484
5,0.001296758104738
6,0.0026932668329174
7,0.042294264339147
8,0.02523690773067
9,0.0019950124688277
10,0.0049875311720692
11,0.0017955112219449
12,0.032618453865333
13,0
14,0.0067830423940141
15,0.033715710723188
16,0.0078802992518693
17,0.00079800498753107
18,0
19,0.01875311720698
20,0.0044887780548623
21,0.015760598503739
22,0.037805486284285
23,0.0093765586034901
24,0.022543640897753
25,0.00069825436408969
26,0.0026932668329174
27,0.064039900249369
28,0.032019950124684
29,0.0014962593516208
30,0.017556109725684
31,9.9750623441384E-5
