Grey,Hits
0,1
1,0.0075707154742073
2,0.0015806988352741
3,0.013144758735437
4,0.022296173044918
5,0.015806988352741
6,0.024043261231274
7,0.018635607321126
8,0.0085690515806962
9,0.013560732113141
10,0.015973377703822
11,0.0029118136439259
12,0.037853577371037
13,0.0081530782029925
14,0.00091514143094814
15,0.010732113144755
16,0.0089018302828592
17,0.0017470881863555
18,0.0085690515806962
19,0.0080698835274518
20,0
21,0.0045757071547407
22,0.033111480865215
23,0.00033277870216296
24,0.0084858569051555
25,0.011397670549081
26,0.00091514143094814
27,0.011064891846918
28,0.010565723793674
29,0.013810316139763
30,0.024292845257896
31,0.025291181364385
