Grey,Hits
0,0.26636108989049
1,0.12503183091418
2,0
3,0.097529921059329
4,0.13547237076648
5,0.038961038961037
6,0.14336643748408
7,0.2261268143621
8,0.12910618792971
9,0.36312706900941
10,0.35650623885916
11,0.18742042271453
12,0.40590781767251
13,0.4705882352941
14,0.33817163228927
15,0.76445123503946
16,0.58085052202697
17,0.19022154316271
18,0.3282403870639
19,0.31143366437483
20,0.14031066972243
21,0.27349121466767
22,0.39750445632797
23,0.19862490450725
24,0.28444104914692
25,0.33537051184108
26,0.22790934555639
27,0.43773873185636
28,0.6373822256175
29,0.38731856378914
30,1
31,0.76750700280113
