Grey,Hits
0,1
1,0.00028521770132292
2,8.0217478497071E-5
3,0.001123044698959
4,0.00060608761531121
5,0.00018717411649317
6,0.00050804403048145
7,0.00049913097731511
8,0
9,0.00062391372164389
10,0.00061500066847755
11,0.00033869602032097
12,0.00080217478497072
13,0.00077543562547169
14,0.00048130487098243
15,0.0047595703908262
16,0.027470029858664
17,0.0017291323142702
18,0.004073265297018
19,0.0021034805472565
20,0.0012032621774561
21,0.0018093497927673
22,0.0025669593119063
23,0.00096260974196486
24,0.0024065243549121
25,0.0023352199295814
26,0.00081108783813706
27,0.0025669593119063
28,0.001907393377597
29,0.0021391327599219
30,0.0040465261375189
31,0.0040643522438516
