Grey,Hits
0,1
1,0.0079854809437387
2,0.0050816696914701
3,0.0039927404718693
4,0.0087114337568058
5,0.002540834845735
6,0.006896551724138
7,0.006896551724138
8,0
9,0.010526315789474
10,0.011978221415608
11,0.0047186932849365
12,0.0090744101633394
13,0.0098003629764066
14,0.0021778584392015
15,0.0090744101633394
16,0.011615245009074
17,0.0014519056261343
18,0.010526315789474
19,0.013430127041742
20,0.0032667876588022
21,0.017422867513612
22,0.0098003629764066
23,0.0047186932849365
24,0.01524500907441
25,0.016696914700545
26,0.0061705989110708
27,0.018148820326679
28,0.020689655172414
29,0.013430127041742
30,0.012704174228675
31,0.1491833030853
