Grey,Hits
0,1
1,0.042984954144931
2,0.020360113909023
3,0.019978922349052
4,0.013991972554218
5,0.0072650626723827
6,0.008072291858203
7,0.0054039509384081
8,0.0026907639527343
9,0.007332331771201
10,0.0080050227593846
11,0.002825302150371
12,0.0043949144561327
13,0.0045518756867089
14,0
15,0.0027804560844921
16,0.0049330672466796
17,0.0034979931385546
18,0.017938426351562
19,0.035899275736064
20,0.059174383927218
21,0.040137228961621
22,0.017176043231621
23,0.007825638495869
24,0.011525438930879
25,0.015942776419951
26,0.011906630490849
27,0.034755701056152
28,0.060407650738887
29,0.061775455748195
30,0.18019149270145
31,0.35897033432771
