Grey,Hits
0,0.23205741626794
1,0.24401913875598
2,0.24641148325359
3,0.44736842105263
4,0.67942583732057
5,0.52870813397129
6,0.96650717703349
7,0.64114832535885
8,0.11961722488038
9,0.13397129186603
10,0.17224880382775
11,0.10765550239234
12,0.16267942583732
13,0.14114832535885
14,0.069377990430622
15,0.11722488038277
16,0.12200956937799
17,0.057416267942584
18,0.098086124401914
19,0.083732057416268
20,0
21,0.098086124401914
22,0.088516746411483
23,0.047846889952153
24,0.08133971291866
25,0.15789473684211
26,0.093301435406698
27,0.33492822966507
28,0.56698564593301
29,0.58373205741627
30,1
31,0.48086124401914
