Grey,Hits
0,1
1,0.049456240290006
2,0.0090626618332472
3,0.013982392542724
4,0.021750388399793
5,0.005696530295184
6,0.01424132573796
7,0.019161056447437
8,0.0031071983428276
9,0.018902123252201
10,0.015535991714138
11,0.0054375970999483
12,0.016312791299845
13,0.015535991714138
14,0
15,0.012946659761782
16,0.013464526152253
17,0.0015535991714138
18,0.020973588814086
19,0.020973588814086
20,0.005696530295184
21,0.018125323666494
22,0.022786121180736
23,0.0046607975142414
24,0.019678922837908
25,0.025116519937857
26,0.0082858622475403
27,0.030036250647334
28,0.040134645261523
29,0.025634386328328
30,0.077162092180219
31,0.31201450025894
