Grey,Hits
0,1
1,0.0091743119266055
2,0.021625163826999
3,0.0039318479685452
4,0.010812581913499
5,0.02653997378768
6,0.0039318479685452
7,0.0055701179554391
8,0.013761467889908
9,0.064547837483618
10,0.058322411533421
11,0.028178243774574
12,0.0072083879423329
13,0.033420707732634
14,0.0052424639580603
15,0.04521625163827
16,0.019331585845347
17,0.0049148099606815
18,0.010812581913499
19,0.015399737876802
20,0.028505897771953
21,0.020314547837484
22,0.013106159895151
23,0.036369593709043
24,0.0036041939711665
25,0.010484927916121
26,0.018348623853211
27,0.014089121887287
28,0.015399737876802
29,0
30,0.016710353866317
31,0.0078636959370905
