Grey,Hits
0,1
1,0.010461305772624
2,0
3,0.021678850516763
4,0.023947567431308
5,0.019788253087976
6,0.052432568691707
7,0.062389715149988
8,0.021552810688177
9,0.044996218805143
10,0.045878497605243
11,0.021552810688177
12,0.040080665490295
13,0.045878497605243
14,0.013486261658684
15,0.037307789261407
16,0.033400554575246
17,0.012603982858583
18,0.027602722460298
19,0.026594403831611
20,0.0061759516007058
21,0.023821527602723
22,0.018905974287875
23,0.00025207965717167
24,0.020670531888077
25,0.017645576002017
26,0.0086967481724225
27,0.040332745147467
28,0.067179228636249
29,0.052306528863121
30,0.15515502898916
31,0.27955633980338
