Grey,Hits
0,1
1,0.0029437940713364
2,0
3,0.0044499212706248
4,0.0031491750530575
5,0.0017115081810095
6,0.0099267474498553
7,0.010611350722259
8,0.0030122543985768
9,0.0088998425412496
10,0.019921955226951
11,0.021907304716922
12,0.025330321078941
13,0.013486684466355
14,0.0046553022523459
15,0.011295953994663
16,0.011569795303624
17,0.0042445402889037
18,0.0084206202505669
19,0.01252823988499
20,0.0053399055247498
21,0.012117477921548
22,0.01615663722873
23,0.0056137468337113
24,0.012185938248788
25,0.012802081193951
26,0.010132128431576
27,0.020195796535913
28,0.024714178133778
29,0.024782638461018
30,0.13739987677144
31,0.65016772780182
