Grey,Hits
0,1
1,0.00056796667928821
2,9.4661113214702E-5
3,0.00037864445285881
4,0.0030291556228705
5,0.00028398333964411
6,0.00094661113214702
7,0.00028398333964411
8,0.00028398333964411
9,0.0021772056039382
10,0.00066262779250292
11,0.00047330556607351
12,0.00094661113214702
13,0.0029344945096558
14,0
15,0.0017039000378646
16,0.0014199166982205
17,0.00037864445285881
18,0.028114350624766
19,0.00075728890571762
20,0.0001893222264294
21,0.00075728890571762
22,0.0043544112078763
23,0.042408178720186
24,0.001893222264294
25,0.00094661113214702
26,0
27,0.0036917834153734
28,0.001893222264294
29,0.00056796667928821
30,0.00094661113214702
31,0.0017985611510793
