Grey,Hits
0,0.007565200079634
1,0.0047780211029268
2,0.0047780211029268
3,0.0099542106310974
4,0.011546884332073
5,0
6,0.0097551264184755
7,0.0071670316543901
8,0.0093569579932316
9,0.0069679474417682
10,0.035835158271951
11,0.0031853474019512
12,0.015528568584512
13,0.0095560422058535
14,0.007565200079634
15,0.0053752737407926
16,0.0043798526776829
17,0.0061716105912804
18,0.0055743579534146
19,0.0061716105912804
20,0.003981684252439
21,0.038224168823414
22,0.017519410710731
23,0.0035835158271951
24,1
25,0.32789169818834
26,0.3239100139359
27,0.26995819231536
28,0.0041807684650609
29,0.014134979096158
30,0.0091578737806096
31,0.011148715906829
