Grey,Hits
0,1
1,0.0015577840521855
2,0.00038944601304637
3,0.0017525070587086
4,0.0031155681043709
5,0.0011683380391391
6,0.0023366760782782
7,0.0024340375815398
8,0.0010709765358775
9,0.0010709765358775
10,0
11,0.00029208450978477
12,0.0016551455554471
13,0.0074968357511425
14,0.011780741894653
15,0.037970986272021
16,0.046441437055779
17,0.024535098821921
18,0.026482328887153
19,0.013046441437053
20,0.0051601596728643
21,0.0073994742478809
22,0.0066205822217882
23,0.0028234835945861
24,0.0050627981696027
25,0.0071073897380962
26,0.0060364132022187
27,0.013825333463146
28,0.03670528672962
29,0.050725343199289
30,0.14828156946741
31,0.1759322363937
