Grey,Hits
0,0.7761307487647
1,0.021284682630178
2,0
3,0.011402508551881
4,0.014443177499049
5,0.013683010262257
6,0.011022424933485
7,0.014063093880653
8,0.0083618396047128
9,0.014063093880653
10,0.015203344735841
11,0.011782592170277
12,0.011402508551881
13,0.06613454960091
14,0.053971873812237
15,0.034967692892435
16,0.033827442037247
17,0.017863930064614
18,0.030406689471683
19,0.038388445458
20,0.015963511972634
21,0.034587609274039
22,0.038008361839604
23,0.019384264538198
24,0.22158874952489
25,0.044469783352336
26,0.14443177499049
27,0.057772709996198
28,0.057012542759406
29,0.043709616115544
30,0.27632079057392
31,1
