Grey,Hits
0,0.58195211786372
1,0.037753222836096
2,0.014732965009208
3,0.043738489871087
4,0.018876611418048
5,0
6,0.02670349907919
7,0.046040515653776
8,0.031767955801106
9,0.068139963167589
10,0.060313075506447
11,0.024401473296501
12,0.042817679558012
13,0.045119705340701
14,0.011970534069982
15,0.044198895027625
16,0.042357274401474
17,0.019797421731124
18,0.067219152854513
19,0.082412523020259
20,0.031307550644568
21,0.058471454880296
22,0.072283609576429
23,0.04327808471455
24,0.091160220994477
25,0.1353591160221
26,0.11418047882136
27,0.25322283609577
28,0.42817679558012
29,0.3779926335175
30,0.91850828729283
31,1
