Grey,Hits
0,1
1,0.018199608610569
2,0.022896281800394
3,0.017808219178084
4,0.010861056751469
5,0.0040117416829749
6,0.0095890410958913
7,0.009784735812134
8,0.0049902152641883
9,0.0052837573385523
10,0.0059686888454017
11,0.0046966731898243
12,0.0053816046966737
13,0.004598825831703
14,9.7847358121339E-5
15,0.0069471624266151
16,0.0044031311154603
17,0
18,0.0045009784735816
19,0.0062622309197657
20,0.0058708414872804
21,0.01095890410959
22,0.013307240704502
23,0.011252446183954
24,0.028180039138946
25,0.036007827788653
26,0.034833659491197
27,0.070156555773001
28,0.069178082191787
29,0.052348336594917
30,0.14197651663406
31,0.2714285714286
