Grey,Hits
0,0.47794117647059
1,0.18382352941176
2,0
3,0.11029411764706
4,0.15441176470588
5,0.036764705882353
6,0.18382352941176
7,0.14705882352941
8,0.16911764705882
9,0.23529411764706
10,0.25735294117647
11,0.33088235294118
12,0.57352941176471
13,0.34558823529412
14,0.073529411764706
15,0.40441176470588
16,0.61764705882353
17,0.44117647058823
18,0.63970588235294
19,0.63970588235294
20,0.27205882352941
21,0.58088235294118
22,0.5
23,0.20588235294118
24,0.36764705882353
25,0.24264705882353
26,0.029411764705882
27,0.22794117647059
28,0.16176470588235
29,0.088235294117647
30,0.27205882352941
31,1
