Grey,Hits
0,0.44135071090043
1,0.025868878357028
2,0
3,0.021524486571878
4,0.016785150078988
5,0.012440758293838
6,0.042259083728275
7,0.38112164296995
8,0
9,0.024091627172194
10,0.030805687203789
11,0.010860979462874
12,0.017377567140599
13,0.027448657187992
14,0.022511848341231
15,0.1062401263823
16,0.045023696682461
17,0.0049368088467611
18,0.032780410742494
19,0.029620853080567
20,0.0073064770932064
21,0.036729857819903
22,0.02685624012638
23,0.020734597156397
24,0.032582938388623
25,0.062598736176931
26,0.0073064770932065
27,0.02646129541864
28,0.022709320695101
29,0.0031595576619271
30,0.13033175355449
31,1
