Grey,Hits
0,1
1,0.031026252983292
2,0.0089498806682574
3,0.0041766109785201
4,0.0077565632458231
5,0.0059665871121716
6,0.0017899761336515
7,0.051312649164676
8,0
9,0.019689737470166
10,0.00059665871121716
11,0.034606205250595
12,0.0029832935560858
13,0.013723150357995
14,0.003579952267303
15,0.03579952267303
16,0.013126491646778
17,0.015513126491646
18,0.0077565632458231
19,0.029832935560858
20,0.01252983293556
21,0.059665871121716
22,0.11694510739856
23,0.17959427207637
24,0.07577565632458
25,0.025059665871121
26,0.0059665871121716
27,0.060262529832933
28,0.042959427207636
29,0.042959427207636
30,0.011933174224343
31,0.011336515513126
