Grey,Hits
0,1
1,0.091182913472077
2,0.049288061336258
3,0.065169769989052
4,0.071193866374594
5,0.030941949616651
6,0.04846659364732
7,0.05558598028478
8,0.005202628696605
9,0.072562979189491
10,0.04846659364732
11,0.019441401971524
12,0.047097480832424
13,0.052300109529029
14,0.0013691128148961
15,0.037513691128152
16,0.033406352683464
17,0.0079408543263971
18,0.029846659364734
19,0.027382256297921
20,0
21,0.028477546549838
22,0.020262869660462
23,0.026560788608983
24,0.021631982475358
25,0.046823658269445
26,0.0079408543263971
27,0.040251916757944
28,0.054764512595842
29,0.033953997809422
30,0.18893756845566
31,0.19167579408545
