Grey,Hits
0,1
1,0
2,0
3,0
4,0.0076838638858399
5,0.0065861690450056
6,0
7,0
8,0
9,0.25971459934138
10,0
11,0.037760702524699
12,0
13,0.014709110867179
14,0.010318331503842
15,0
16,0
17,0
18,0.01185510428101
19,0
20,0
21,0
22,0.018441273326016
23,0
24,0
25,0.005927552140505
26,0
27,0
28,0.014270032930845
29,0
30,0.0081229418221736
31,0.0030735455543359
