Grey,Hits
0,0.7
1,0.15
2,0.1
3,0.3
4,0.9
5,0.15
6,0.25
7,0.35
8,0
9,0.2
10,0.2
11,0.35
12,0.05
13,0.45
14,0.15
15,0.5
16,0.55
17,0.25
18,0.4
19,1
20,0.15
21,0.2
22,0.25
23,0.35
24,0.55
25,0.5
26,0.95
27,0.95
28,0.8
29,0.75
30,0.5
31,0.65
