Grey,Hits
0,1
1,0.016085376227668
2,0.015312040832107
3,0.018328048874795
4,0.013378702343205
5,0
6,0.010749361998297
7,0.011058696156522
8,0.012296032789419
9,0.0091253576676193
10,0.014229371278322
11,0.011368030314746
12,0.014306704817878
13,0.0126827004872
14,0.016317376846336
15,0.0075786868764974
16,0.0078106874951657
17,0.0020880055680146
18,0.0044080117546975
19,0.0033253422009121
20,0
21,0.0013920037120097
22,0.0037893434382487
23,0.0040986775964731
24,0
25,0.00046400123733658
26,0.00077333539556096
27,0.0055680148480389
28,0.002397339726239
29,0
30,0.22009125357665
31,0.00077333539556096
