Grey,Hits
0,1
1,0.0029673590504458
2,0
3,0.0033164601152041
4,0.0074183976261145
5,0.008989352417527
6,0.010123930877992
7,0.018153255367433
8,0.0083784255541999
9,0.024175248734514
10,0.021556990748827
11,0.021295164950258
12,0.021906091813585
13,0.016407750043642
14,0.011258509338456
15,0.012043986734162
16,0.019375109094087
17,0.013614941525575
18,0.01666957584221
19,0.019287833827898
20,0.012043986734162
21,0.016058648978883
22,0.02304067027405
23,0.018938732763139
24,0.021207889684069
25,0.021207889684069
26,0.022691569209291
27,0.027666259382098
28,0.043550357828602
29,0.047303194274754
30,0.18441263745859
31,0.84080991447026
