Grey,Hits
0,0.13571910871034
1,0.010803511141121
2,0
3,0.0081026333558411
4,0.0084402430790011
5,0.00033760972316004
6,0.014517218095882
7,0.014517218095882
8,0.0057393652937208
9,0.025995948683324
10,0.018906144496963
11,0.0094530722484813
12,0.023632680621203
13,0.015867656988522
14,0.0067521944632009
15,0.018230925050642
16,0.022282241728563
17,0.0084402430790011
18,0.023632680621203
19,0.025658338960163
20,0.0097906819716413
21,0.030722484807564
22,0.025995948683324
23,0.007427413909521
24,0.019918973666443
25,0.031397704253884
26,0.025995948683323
27,0.056380823767728
28,0.092842673869012
29,0.093517893315333
30,0.25185685347739
31,1
