Grey,Hits
0,1
1,0.014785608674225
2,0
3,0.0022178413011337
4,0.0068178084442259
5,8.2142270412361E-5
6,0.0073928043371125
7,0.00098570724494833
8,0.0051749630359787
9,0.025299819287007
10,0.00098570724494833
11,0
12,0.027599802858553
13,0.0045999671430922
14,0.024642681123708
15,0.024642681123708
16,0.002053556760309
17,0.0053392475768034
18,0.0060785280105147
19,0.10267783801545
20,0.0018892722194843
21,0.035074749466078
22,0
23,0.00073928043371125
24,0.00082142270412361
25,0.009117792015772
26,0
27,0.029406932807625
28,0.042467553803191
29,0.19977000164285
30,0.0091999342861844
31,0.00032856908164944
