Grey,Hits
0,1
1,0.009501187648456
2,0.015439429928741
3,0.005938242280285
4,0.014251781472684
5,0.009501187648456
6,0.015439429928741
7,0.017814726840855
8,0.010688836104513
9,0.026128266033254
10,0.019002375296912
11,0.016627078384798
12,0.008313539192399
13,0.015439429928741
14,0
15,0.030878859857482
16,0.029691211401425
17,0.004750593824228
18,0.057007125890736
19,0.03562945368171
20,0.022565320665083
21,0.030878859857482
22,0.033254156769596
23,0.24703087885986
24,0.016627078384798
25,0.038004750593824
26,0.021377672209026
27,0.23990498812351
28,0.038004750593824
29,0.029691211401425
30,0.054631828978622
31,0.04750593824228
