Grey,Hits
0,0.072628043660789
1,0.061712846347607
2,0
3,0.11628883291352
4,0.31150293870698
5,0.28841309823679
6,0.5978169605374
7,0.75188916876577
8,0.51231458158411
9,1
10,0.91043940666108
11,0.59095997760985
12,0.95438007276799
13,0.79624965015395
14,0.40064371676465
15,0.57402742793174
16,0.41141897565073
17,0.18219983207389
18,0.25720682899524
19,0.22320179121187
20,0.10677301987126
21,0.24881052336972
22,0.22460117548279
23,0.11321018751749
24,0.28407500699693
25,0.41281835992165
26,0.3361321018752
27,0.47075286873778
28,0.22544080604534
29,0.071228659389868
30,0.17422334172964
31,0.091379792891128
