Grey,Hits
0,0.39678972712683
1,0.27817014446229
2,0.099357945425368
3,0.39117174959874
4,0.49486356340292
5,0.29839486356343
6,0.4690208667737
7,0.37255216693421
8,0.12150882825041
9,0.24285714285715
10,0.10642054574639
11,0
12,0.15730337078652
13,0.1784911717496
14,0.0048154093097913
15,0.14269662921348
16,0.13804173354735
17,0.034189406099519
18,0.21653290529695
19,0.23274478330659
20,0.076886035313006
21,0.25971107544142
22,0.33723916532907
23,0.17977528089889
24,0.59197431781705
25,0.61910112359555
26,0.35377207062603
27,0.68250401284113
28,0.70449438202251
29,0.38780096308188
30,1
31,0.84237560192613
