Grey,Hits
0,0.027596439169141
1,0.041839762611278
2,0.012388724035609
3,0.049480712166174
4,0.097477744807126
5,0.049777448071219
6,0.13338278931751
7,0.18783382789319
8,0.11505934718102
9,0.25979228486649
10,0.51008902077154
11,0.47945103857568
12,0.87373887240357
13,1
14,0.7890949554896
15,0.72781899109794
16,0.43286350148371
17,0.2391691394659
18,0.30756676557866
19,0.21253709198815
20,0.096884272997038
21,0.13197329376855
22,0.080489614243327
23,0.031231454005936
24,0.051038575667658
25,0.047477744807124
26,0.013575667655787
27,0.033160237388726
28,0.021735905044511
29,0
30,0.032047477744809
31,0.0066023738872407
