Grey,Hits
0,0.21381578947369
1,0.19736842105263
2,0
3,0.082236842105264
4,0.15131578947368
5,0.023026315789474
6,0.2171052631579
7,0.31578947368421
8,0.22039473684211
9,0.64802631578947
10,1
11,0.49013157894737
12,0.98684210526316
13,0.94407894736842
14,0.45394736842105
15,0.74671052631579
16,0.7171052631579
17,0.36184210526316
18,0.49342105263158
19,0.51644736842105
20,0.25657894736842
21,0.61513157894737
22,0.63157894736842
23,0.21381578947368
24,0.51315789473684
25,0.5296052631579
26,0.21381578947368
27,0.4375
28,0.51644736842105
29,0.21710526315789
30,0.4375
31,0.46710526315789
