Grey,Hits
0,0.79510703363914
1,0.71559633027523
2,0.31498470948012
3,0.70030581039755
4,0.7737003058104
5,0.40978593272171
6,0.76758409785933
7,0.65443425076453
8,0.38532110091743
9,0.76146788990826
10,0.78899082568807
11,0.48623853211009
12,1
13,0.84097859327217
14,0.40672782874618
15,0.42813455657492
16,0.30275229357798
17,0.14373088685015
18,0.23853211009174
19,0.31804281345566
20,0.08256880733945
21,0.18348623853211
22,0.23241590214067
23,0.08256880733945
24,0.217125382263
25,0.19877675840979
26,0
27,0.14067278287462
28,0.39755351681957
29,0.10703363914373
30,0.25382262996942
31,0.11926605504587
