Grey,Hits
0,0.75757575757576
1,0.053613053613054
2,0
3,0.26107226107226
4,0.23310023310023
5,0.11188811188811
6,0.30769230769231
7,0.36829836829837
8,0.24009324009324
9,0.51981351981352
10,0.51515151515152
11,0.27972027972028
12,0.43356643356643
13,0.44988344988345
14,0.21911421911422
15,0.38694638694639
16,0.37995337995338
17,0.18414918414918
18,0.4009324009324
19,0.31934731934732
20,0.16783216783217
21,0.37062937062937
22,0.36130536130536
23,0.20745920745921
24,0.32867132867133
25,0.34965034965035
26,0.15151515151515
27,0.35664335664336
28,0.37995337995338
29,0.12354312354312
30,0.32634032634033
31,1
