Grey,Hits
0,0.19020172910663
1,0.12103746397695
2,0.0086455331412104
3,0.26801152737752
4,0.32276657060519
5,0.097982708933717
6,0.29682997118156
7,0.30259365994236
8,0.11815561959654
9,0.55331412103746
10,0.43804034582133
11,0.1700288184438
12,0.40345821325648
13,0.42651296829971
14,0.50720461095101
15,0.98270893371758
16,1
17,0.42363112391931
18,0.42363112391931
19,0.37752161383285
20,0.0028818443804035
21,0.28530259365994
22,0.25936599423631
23,0
24,0.23054755043228
25,0.328530259366
26,0.040345821325648
27,0.20172910662824
28,0.17579250720461
29,0.0835734870317
30,0.20461095100865
31,0.011527377521614
