Grey,Hits
0,0.73015873015873
1,1
2,0.30555555555556
3,0.36904761904762
4,0.43055555555556
5,0.1031746031746
6,0.23015873015873
7,0.36507936507937
8,0.23214285714286
9,0.40674603174603
10,0.28174603174603
11,0.087301587301588
12,0.14880952380952
13,0.15277777777778
14,0
15,0.12301587301587
16,0.16666666666667
17,0.085317460317461
18,0.20436507936508
19,0.19642857142857
20,0.061507936507937
21,0.25198412698413
22,0.21825396825397
23,0.13888888888889
24,0.45238095238095
25,0.6031746031746
26,0.34126984126984
27,0.48809523809524
28,0.51587301587302
29,0.25793650793651
30,0.51587301587302
31,0.33730158730159
