Grey,Hits
0,0.88751260262137
1,0.40818090162758
2,0.22468673484088
3,0.30966441019735
4,0.22195016563447
5,0.046521676508717
6,0.21230015843297
7,0.17586057900044
8,0.028661961688032
9,0.20308224110616
10,0.25781362523407
11,0.07820826731961
12,0.13956502952615
13,0.13740458015268
14,0
15,0.13236353161458
16,0.16765087138125
17,0.055163474002597
18,0.25118824715543
19,0.3416390609247
20,0.1751404292093
21,0.41250180037452
22,0.50208843439441
23,0.23923376062224
24,0.44087570214609
25,0.45038167938936
26,0.22583897450673
27,0.47947573095209
28,0.56863027509728
29,0.31441739881899
30,0.79821402851799
31,1
