Grey,Hits
0,0.27778687182846
1,0.42412833524311
2,0.23735472254053
3,0.78310689147162
4,1
5,0.55884760189884
6,0.9209363234572
7,0.87166475691604
8,0.3818955639221
9,0.4246194139794
10,0.24684891144214
11,0.032574889507285
12,0.20887215583565
13,0.19479456539532
14,0.035357669012933
15,0.1957767228679
16,0.28318873792766
17,0.1645113766574
18,0.35144868227207
19,0.28842691111476
20,0.15485349484369
21,0.50204616140124
22,0.34686528073336
23,0
24,0.121623833688
25,0.16696677033884
26,0.088394172532335
27,0.3178916352922
28,0.36945490260273
29,0.143558683909
30,0.37518415452613
31,0.08070060566378
