Grey,Hits
0,0.60277136258659
1,0.67349884526558
2,0.2984988452656
3,0.62673210161662
4,0.68418013856812
5,0.28175519630486
6,0.7217090069284
7,0.49624711316396
8,0
9,0.41887990762123
10,0.60969976905311
11,0.40704387990763
12,0.98008083140878
13,1
14,0.48036951501156
15,0.9243648960739
16,0.85594688221709
17,0.36778290993072
18,0.77684757505773
19,0.76587759815242
20,0.30282909930717
21,0.67061200923787
22,0.6602193995381
23,0.29185912240185
24,0.70583140877597
25,0.70092378752886
26,0.22979214780601
27,0.57332563510391
28,0.51789838337181
29,0.14087759815243
30,0.53319861431869
31,0.20612009237876
