Grey,Hits
0,0.5860252004582
1,0.5647193585338
2,0.19266895761742
3,0.58304696449027
4,0.6634593356243
5,0.32875143184423
6,0.75715922107677
7,0.73333333333335
8,0.30767468499429
9,0.62313860252006
10,0.55578465063002
11,0.12852233676977
12,0.34295532646048
13,0.30927835051546
14,0.065063001145479
15,0.28316151202748
16,0.26827033218785
17,0
18,0.21489117983962
19,0.25819014891179
20,0.088888888888894
21,0.37227949599083
22,0.37319587628866
23,0.080870561282937
24,0.32439862542955
25,0.40641466208477
26,0.20664375715923
27,0.70309278350517
28,0.90057273768615
29,0.58739977090492
30,1
31,0.3933562428408
