Grey,Hits
0,0.33123406807619
1,0.39076323286852
2,0.30019493177391
3,0.52136752136756
4,0.53066426750641
5,0.4104063577748
6,0.86519718098667
7,1
8,0.463787674314
9,0.81316539211278
10,0.4414454940771
11,0.095066726645684
12,0.16164342480132
13,0.11725895936422
14,0
15,0.18458539511172
16,0.2195231668916
17,0.066426750637284
18,0.25236167341432
19,0.24366471734894
20,0.053831159094322
21,0.21442495126706
22,0.18638476533214
23,0.026540710751239
24,0.16839106312791
25,0.17019043334833
26,0.033438296596194
27,0.19748088169141
28,0.20572799520169
29,0.04663367821263
30,0.25536062378169
31,0.13525266156846
