Grey,Hits
0,0.89971243709561
1,0.87778576563623
2,0.4140905823149
3,0.93889288281811
4,0.7979870596693
5,0.41660675772827
6,0.95578720345075
7,0.96441409058231
8,0.32674335010785
9,0.83249460819554
10,0.73364485981307
11,0.29511143062546
12,0.86340762041696
13,1
14,0.38317757009347
15,0.91013659237958
16,0.86448598130841
17,0.35262401150253
18,0.95650611071172
19,0.94356578001438
20,0.27570093457945
21,0.74119338605319
22,0.57296908698776
23,0.070812365204891
24,0.4662113587347
25,0.42127965492449
26,0
27,0.29115744069013
28,0.42092020129401
29,0.058231488138032
30,0.6056793673616
31,0.27030913012222
