Grey,Hits
0,0.4985754985755
1,0.68945868945869
2,0.43304843304843
3,0.88888888888889
4,1
5,0.64957264957265
6,0.98575498575499
7,0.99430199430199
8,0.52421652421652
9,0.77492877492878
10,0.7037037037037
11,0.32763532763533
12,0.55840455840456
13,0.6011396011396
14,0.24501424501425
15,0.45014245014245
16,0.41880341880342
17,0.21367521367521
18,0.45014245014245
19,0.38461538461539
20,0.17094017094017
21,0.17948717948718
22,0.20512820512821
23,0.017094017094017
24,0.10541310541311
25,0.088319088319089
26,0
27,0.21367521367521
28,0.28205128205128
29,0.17094017094017
30,0.32763532763533
31,0.15669515669516
