Grey,Hits
0,0.073867163252642
1,0.48230912476725
2,1
3,0.38671632526384
4,0.21688392302919
5,0.12613283674737
6,0.22172563625079
7,0.26753569211672
8,0.12662942271882
9,0.36983240223467
10,0.42743637492245
11,0.25561762880202
12,0.44618249534456
13,0.45301055245194
14,0.23649906890133
15,0.466418373681
16,0.446679081316
17,0.25524518932343
18,0.51173184357548
19,0.50813159528249
20,0.25065176908755
21,0.47572936064562
22,0.46617008069527
23,0.23066418373684
24,0.29199255121045
25,0.19317194289262
26,0.050775915580387
27,0.098199875853512
28,0.098944754810681
29,0
30,0.11644941030416
31,0.0069522036002486
