Grey,Hits
0,0.25631768953069
1,0.22382671480144
2,0
3,0.16606498194946
4,0.23465703971119
5,0.1913357400722
6,0.64259927797834
7,0.76895306859206
8,0.35740072202166
9,0.57039711191336
10,0.57400722021661
11,0.22743682310469
12,0.48375451263538
13,0.54873646209386
14,0.18050541516245
15,0.43682310469314
16,0.37545126353791
17,0.23826714801444
18,0.46931407942238
19,0.65342960288809
20,0.16967509025271
21,0.34657039711191
22,0.42238267148015
23,0.097472924187726
24,0.70397111913357
25,0.82671480144404
26,0.6028880866426
27,1
28,0.65342960288809
29,0.2057761732852
30,0.62454873646209
31,0.30685920577617
