Grey,Hits
0,0.059572497877926
1,0.03958638783857
2,0
3,0.032872906860099
4,0.027702754842196
5,0.0039354888494484
6,0.10996218844047
7,0.15865421714639
8,0.10440620418243
9,0.22447719731463
10,0.2594335982715
11,0.13758777683465
12,0.22987884867662
13,0.20788641098852
14,0.11042518712865
15,0.19445944903158
16,0.19021529439001
17,0.10610386603906
18,0.24268847904933
19,0.29948298479824
20,0.14437842426115
21,0.28142603595959
22,0.29369550119611
23,0.16907168763024
24,0.33737171078019
25,0.3683926228876
26,0.20302492476274
27,0.3037271394398
28,0.29840265452584
29,0.19901226946526
30,1
31,0.51701520179026
