Grey,Hits
0,0.63970588235294
1,0.86764705882353
2,0
3,0.47058823529412
4,0.47058823529412
5,0.073529411764706
6,0.57352941176471
7,0.93382352941176
8,0.11029411764706
9,0.64705882352941
10,0.68382352941177
11,0.095588235294117
12,0.77205882352941
13,0.82352941176471
14,0.38235294117647
15,0.88970588235294
16,1
17,0.39705882352941
18,0.77205882352941
19,0.52205882352941
20,0.095588235294117
21,0.97058823529412
22,0.97058823529412
23,0.20588235294118
24,0.94117647058824
25,0.93382352941176
26,0.22794117647059
27,0.875
28,0.92647058823529
29,0.38235294117647
30,0.85294117647059
31,0.16911764705882
