Grey,Hits
0,0.13152400835073
1,0.15657620041754
2,0.041753653444677
3,0.11064718162839
4,0.1231732776618
5,0.068893528183716
6,0.11064718162839
7,0.29436325678497
8,0.091858037578288
9,0.5741127348643
10,0.38830897703549
11,0.15657620041754
12,0.37787056367432
13,0.45302713987474
14,0.2651356993737
15,0.84342379958246
16,1
17,0.51774530271399
18,0.63256784968685
19,0.34029227557411
20,0.12734864300626
21,0.22964509394572
22,0.14405010438413
23,0.010438413361169
24,0.089770354906055
25,0.077244258872652
26,0
27,0.11273486430063
28,0.30897703549061
29,0.11899791231733
30,0.28810020876827
31,0.1231732776618
