Grey,Hits
0,0.41420778576745
1,0.27560128936278
2,0.10066947681628
3,0.28316389784282
4,0.26952640714111
5,0.10029754525168
6,0.2557649392512
7,0.21956360029756
8,0.093106868336236
9,0.28229605752544
10,0.31068683362264
11,0.12397718819739
12,0.3075874039177
13,0.2604760724027
14,0.04549962806844
15,0.12794445821969
16,0.10711629060253
17,0
18,0.10438879246219
19,0.11604264815274
20,0.0043392015869081
21,0.13501115794694
22,0.18088271757997
23,0.059880981899337
24,0.23865608727996
25,0.293330027275
26,0.1186461691049
27,0.36288122985374
28,0.47979171832387
29,0.37131167865115
30,1
31,0.7212992809323
