Grey,Hits
0,0
1,0.017017208413003
2,0.0075207138304656
3,0.050286806883368
4,0.07928616953474
5,0.060739324410456
6,0.14251115360103
7,0.10777565328235
8,0.037731038878268
9,0.06590184831103
10,0.051752708731679
11,0.018674314850224
12,0.067367750159341
13,0.10012746972595
14,0.088336520076489
15,0.23275971956663
16,0.31899298916511
17,0.19560229445509
18,0.30140216698537
19,0.38400254939455
20,0.44187380497133
21,1
22,0.84805608667942
23,0.42096876991716
24,0.36711281070749
25,0.18234544295731
26,0.040854047163801
27,0.054365838113451
28,0.030528999362653
29,0.0033142128744425
30,0.059592096876995
31,0.13371574251116
