Grey,Hits
0,0.16666666666667
1,0.18717948717949
2,0.11538461538462
3,0.21025641025641
4,0.3025641025641
5,0.14871794871795
6,0.6025641025641
7,0.5948717948718
8,0.34871794871795
9,0.76410256410256
10,0.7948717948718
11,0.47435897435897
12,1
13,0.89230769230769
14,0.39230769230769
15,0.6948717948718
16,0.67435897435897
17,0.35128205128205
18,0.57179487179487
19,0.32307692307692
20,0.15641025641026
21,0.38974358974359
22,0.35128205128205
23,0.14102564102564
24,0.21025641025641
25,0.14358974358974
26,0.030769230769231
27,0.1
28,0.11794871794872
29,0
30,0.16153846153846
31,0.10512820512821
