Grey,Hits
0,0.36425648021829
1,0.40603683492498
2,0.2580150068213
3,0.52097544338338
4,0.69952251023195
5,0.49573669849933
6,0.90910641200547
7,1
8,0.53018417462484
9,0.95156889495226
10,0.73874488403823
11,0.43519781718965
12,0.64938608458393
13,0.46316507503412
14,0.13864256480219
15,0.26398362892224
16,0.2019099590723
17,0
18,0.17479536152796
19,0.14733969986357
20,0.012789904502046
21,0.13830150068213
22,0.13881309686221
23,0.022169167803547
24,0.13096862210095
25,0.16678035470668
26,0.045873124147339
27,0.20668485675307
28,0.31019781718964
29,0.18502728512961
30,0.85231923601637
31,0.57793315143246
