Grey,Hits
0,0.59670637701472
1,0.48072880168185
2,0.095655220742817
3,0.40609670637701
4,0.42922214435879
5,0.114576033637
6,0.52312543798178
7,0.81674842326559
8,0.11107217939734
9,0.35984583041345
10,0.37771548703574
11,0.24667133847232
12,0.83531885073581
13,0.77049754730203
14,0.32936229852838
15,1
16,0.66082690960056
17,0.067274001401542
18,0.42116327960757
19,0.46706377014716
20,0.21478626489138
21,0.40784863349685
22,0.3833216538192
23,0
24,0.30763840224247
25,0.37491240364401
26,0.042747021723896
27,0.385423966363
28,0.48002803083392
29,0.10231254379818
30,0.43447792571829
31,0.08479327259986
