Grey,Hits
0,0.29357798165138
1,0.39318479685452
2,0.2870249017038
3,0.59239842726081
4,1
5,0.66186107470511
6,0.75229357798165
7,0.5478374836173
8,0.26343381389253
9,0.32372214941022
10,0.23984272608126
11,0.074705111402359
12,0.062909567496724
13,0.026212319790302
14,0
15,0.095674967234601
16,0.069462647444299
17,0.032765399737877
18,0.14285714285714
19,0.12581913499345
20,0.070773263433814
21,0.14941022280472
22,0.11664482306684
23,0.060288335517694
24,0.13237221494102
25,0.093053735255571
26,0.038007863695937
27,0.086500655307995
28,0.16120576671035
29,0.095674967234601
30,0.2437745740498
31,0.16382699868938
