Grey,Hits
0,0.53515625
1,0.55859375
2,0.22265625
3,0.63671875
4,0.51953125
5,0.12109375
6,0.26953125
7,0.27734375
8,0
9,0.30078125
10,0.26171875
11,0.1015625
12,0.2890625
13,0.3671875
14,0.0546875
15,0.359375
16,0.53515625
17,0.2109375
18,0.52734375
19,0.703125
20,0.2734375
21,0.69140625
22,0.75
23,0.296875
24,0.796875
25,1
26,0.48828125
27,0.72265625
28,0.78125
29,0.25
30,0.8203125
31,0.44921875
