Grey,Hits
0,0.3003300330033
1,0.27062706270627
2,0.069306930693069
3,0.39273927392739
4,0.51815181518152
5,0.22112211221122
6,0.63696369636964
7,0.91089108910891
8,0.56105610561056
9,1
10,0.7953795379538
11,0.48844884488449
12,0.66666666666667
13,0.54785478547855
14,0.24422442244224
15,0.55445544554455
16,0.38943894389439
17,0.079207920792079
18,0.25742574257426
19,0.32013201320132
20,0.095709570957096
21,0.27062706270627
22,0.16831683168317
23,0.01980198019802
24,0.15841584158416
25,0.24422442244225
26,0
27,0.27722772277228
28,0.25412541254126
29,0.049504950495049
30,0.34653465346535
31,0.12541254125413
