Grey,Hits
0,1
1,0.70495495495496
2,0.22972972972973
3,0.47522522522523
4,0.50450450450451
5,0.21171171171171
6,0.38963963963964
7,0.43018018018018
8,0.16666666666667
9,0.2454954954955
10,0.21396396396396
11,0.06981981981982
12,0.31531531531532
13,0.25
14,0.042792792792793
15,0.18468468468469
16,0.25225225225225
17,0.04954954954955
18,0.18018018018018
19,0.21846846846847
20,0.087837837837838
21,0.26126126126126
22,0.29279279279279
23,0.15765765765766
24,0.45495495495496
25,0.31756756756757
26,0.15765765765766
27,0.25225225225225
28,0.19144144144144
29,0
30,0.28153153153153
31,0.51801801801802
